LocationDesc,YearStart,Data_Value,Category 
Vermont,2013,25.4,65-100
Vermont,2012,29.8,"$15,000 - $24,999"
Vermont,2013,28.1,"Less than $15,000"
Vermont,2013,30.5,"$15,000 - $24,999"
Vermont,2013,27.6,"$25,000 - $34,999"
Vermont,2013,26.7,55 - 64
Vermont,2012,25.9,"$25,000 - $34,999"
Vermont,2012,15,18 - 24
Vermont,2012,25.1,25 - 34
Vermont,2012,23,Female
Vermont,2014,26.8,45 - 54
Vermont,2013,25.6,"$35,000 - $49,999"
Vermont,2012,20.7,35 - 44
Vermont,2012,26.4,"$35,000 - $49,999"
Vermont,2012,29.1,"Less than $15,000"
Vermont,2012,DNE,Asian
Vermont,2012,22.9,"$50,000 - $74,999"
Vermont,2012,18.1,"$75,000 or greater"
Vermont,2012,21.1,Data not reported
Vermont,2012,23.7,Non-Hispanic White
Vermont,2012,DNE,Non-Hispanic Black
Vermont,2012,31.5,Hispanic
Vermont,2012,26.9,55 - 64
Vermont,2014,DNE,Non-Hispanic Black
Vermont,2014,28.1,"Less than $15,000"
Vermont,2014,33.1,"$15,000 - $24,999"
Vermont,2014,25.8,"$25,000 - $34,999"
Vermont,2014,28.1,"$35,000 - $49,999"
Vermont,2014,26.4,"$50,000 - $74,999"
Vermont,2014,18.3,"$75,000 or greater"
Vermont,2014,22.4,25 - 34
Vermont,2014,24.6,Non-Hispanic White
Vermont,2014,28.9,35 - 44
Vermont,2014,DNE,Hispanic
Vermont,2014,DNE,Asian
Vermont,2014,DNE,Hawaiian/Pacific Islander
Vermont,2014,DNE,American Indian/Alaska Native
Vermont,2014,27.1,2 or more races
Vermont,2014,DNE,Other
Vermont,2014,21.3,Data not reported
Vermont,2013,40.1,American Indian/Alaska Native
Vermont,2013,21.2,"$75,000 or greater"
Vermont,2013,18.9,Data not reported
Vermont,2013,24.6,Non-Hispanic White
Vermont,2013,DNE,Non-Hispanic Black
Vermont,2013,24,Hispanic
Vermont,2013,DNE,Asian
Vermont,2014,25.5,65-100
Vermont,2013,DNE,Hawaiian/Pacific Islander
Vermont,2012,25.8,45 - 54
Vermont,2013,31,2 or more races
Vermont,2013,DNE,Other
Vermont,2014,25.3,Male
Vermont,2014,24.2,Female
Vermont,2014,12.6,18 - 24
Vermont,2012,24.4,Male
Vermont,2013,25.8,"$50,000 - $74,999"
Vermont,2014,29.1,55 - 64
Vermont,2011,DNE,Other
Vermont,2015,26.1,Hispanic
Vermont,2015,25.2,Non-Hispanic White
Vermont,2015,25,2 or more races
Vermont,2015,DNE,Other
Vermont,2015,DNE,Non-Hispanic Black
Vermont,2015,DNE,Hawaiian/Pacific Islander
Vermont,2015,DNE,Asian
Vermont,2015,30.9,"$15,000 - $24,999"
Vermont,2015,30.6,"$25,000 - $34,999"
Vermont,2015,44.5,American Indian/Alaska Native
Vermont,2015,27.8,"$35,000 - $49,999"
Vermont,2015,27.7,"Less than $15,000"
Vermont,2015,20.4,Data not reported
Vermont,2012,25.5,65-100
Vermont,2015,25.6,Female
Vermont,2015,24.7,Male
Vermont,2015,29.5,45 - 54
Vermont,2015,26.9,65-100
Vermont,2015,26.5,55 - 64
Vermont,2015,26.1,35 - 44
Vermont,2015,25.4,25 - 34
Vermont,2015,13,18 - 24
Vermont,2015,27.8,"$50,000 - $74,999"
Vermont,2011,22,Data not reported
Vermont,2011,15.6,18 - 24
Vermont,2011,24.2,25 - 34
Vermont,2011,28.7,35 - 44
Vermont,2011,28.7,45 - 54
Vermont,2011,23.8,65-100
Vermont,2011,30.7,"$15,000 - $24,999"
Vermont,2011,28.6,"$25,000 - $34,999"
Vermont,2011,26.2,"$35,000 - $49,999"
Vermont,2011,23.6,Female
Vermont,2011,20,"$75,000 or greater"
Vermont,2011,28.9,55 - 64
Vermont,2011,25.3,Non-Hispanic White
Vermont,2011,DNE,Non-Hispanic Black
Vermont,2011,23.8,Hispanic
Vermont,2011,DNE,Asian
Vermont,2011,DNE,Hawaiian/Pacific Islander
Vermont,2011,27.9,American Indian/Alaska Native
Vermont,2011,37.6,2 or more races
Vermont,2015,20.2,"$75,000 or greater"
Vermont,2011,25.9,"$50,000 - $74,999"
Vermont,2011,27.3,Male
Vermont,2011,29.6,"Less than $15,000"
Virginia,2011,DNE,American Indian/Alaska Native
Virginia,2012,DNE,Hawaiian/Pacific Islander
Virginia,2012,39.1,American Indian/Alaska Native
Virginia,2012,34.3,2 or more races
Virginia,2012,27.5,Female
Virginia,2012,27.3,Male
Virginia,2011,DNE,Other
Virginia,2011,30,2 or more races
Virginia,2012,38.3,Non-Hispanic Black
Virginia,2011,DNE,Hawaiian/Pacific Islander
Virginia,2011,11.5,Asian
Virginia,2011,31.3,Hispanic
Virginia,2011,37.9,Non-Hispanic Black
Virginia,2011,27.5,Non-Hispanic White
Virginia,2011,24.6,Data not reported
Virginia,2011,26.1,"$75,000 or greater"
Virginia,2012,22,Other
Virginia,2013,27.3,Female
Virginia,2012,23.5,25 - 34
Virginia,2012,28.3,35 - 44
Virginia,2012,13.9,18 - 24
Virginia,2012,32.5,45 - 54
Virginia,2012,36.3,55 - 64
Virginia,2012,26.8,65-100
Virginia,2012,8.8,Asian
Virginia,2012,40.6,"Less than $15,000"
Virginia,2012,19.3,Hispanic
Virginia,2012,29.4,"$15,000 - $24,999"
Virginia,2012,32.5,"$25,000 - $34,999"
Virginia,2012,30,"$35,000 - $49,999"
Virginia,2012,26.7,"$50,000 - $74,999"
Virginia,2012,22.9,"$75,000 or greater"
Virginia,2012,20.9,Data not reported
Virginia,2012,26,Non-Hispanic White
Virginia,2011,25.2,"$50,000 - $74,999"
Virginia,2015,34,"$15,000 - $24,999"
Virginia,2015,33.9,45 - 54
Virginia,2015,28.8,Male
Virginia,2015,29.7,Female
Virginia,2015,25.1,Data not reported
Virginia,2015,25.2,"$75,000 or greater"
Virginia,2015,29.2,"$25,000 - $34,999"
Virginia,2011,29.7,Male
Virginia,2015,32.4,"$35,000 - $49,999"
Virginia,2015,25.3,25 - 34
Virginia,2015,40.4,"Less than $15,000"
Virginia,2015,DNE,Hawaiian/Pacific Islander
Virginia,2015,DNE,Other
Virginia,2015,12.3,Asian
Virginia,2015,24.9,American Indian/Alaska Native
Virginia,2015,27.8,Non-Hispanic White
Virginia,2015,30.8,"$50,000 - $74,999"
Virginia,2011,18.3,18 - 24
Virginia,2015,39.2,Non-Hispanic Black
Virginia,2011,33.6,"$15,000 - $24,999"
Virginia,2011,34.3,"Less than $15,000"
Virginia,2011,26.8,65-100
Virginia,2011,36.5,55 - 64
Virginia,2011,37.1,45 - 54
Virginia,2015,33.2,35 - 44
Virginia,2011,22.9,25 - 34
Virginia,2015,29.3,65-100
Virginia,2015,34.3,55 - 64
Virginia,2015,29.6,Hispanic
Virginia,2013,27.1,Male
Virginia,2011,28.6,Female
Virginia,2015,31.9,2 or more races
Virginia,2015,16.7,18 - 24
Virginia,2011,33,"$35,000 - $49,999"
Virginia,2011,30.3,35 - 44
Virginia,2014,29.3,Female
Virginia,2014,DNE,Other
Virginia,2014,23.3,25 - 34
Virginia,2014,29.8,35 - 44
Virginia,2014,33.4,45 - 54
Virginia,2014,35.4,55 - 64
Virginia,2014,26.9,65-100
Virginia,2014,36,"Less than $15,000"
Virginia,2014,32.8,"$15,000 - $24,999"
Virginia,2014,27.8,"$25,000 - $34,999"
Virginia,2011,36,"$25,000 - $34,999"
Virginia,2014,29.3,"$50,000 - $74,999"
Virginia,2014,27.7,Male
Virginia,2014,25.4,"$75,000 or greater"
Virginia,2014,24.9,Data not reported
Virginia,2014,26.7,Non-Hispanic White
Virginia,2014,38.9,Non-Hispanic Black
Virginia,2014,31.1,Hispanic
Virginia,2014,8.8,Asian
Virginia,2014,DNE,Hawaiian/Pacific Islander
Virginia,2014,30.5,American Indian/Alaska Native
Virginia,2014,29.1,2 or more races
Virginia,2014,30.4,"$35,000 - $49,999"
Virginia,2013,23.5,"$75,000 or greater"
Virginia,2013,12.4,18 - 24
Virginia,2013,22.7,25 - 34
Virginia,2013,32.9,35 - 44
Virginia,2013,31.8,45 - 54
Virginia,2013,33.3,55 - 64
Virginia,2013,26.4,65-100
Virginia,2013,33.4,"Less than $15,000"
Virginia,2013,32.4,"$15,000 - $24,999"
Virginia,2013,29.1,"$25,000 - $34,999"
Virginia,2014,20,18 - 24
Virginia,2013,28.3,"$50,000 - $74,999"
Virginia,2013,23.5,Data not reported
Virginia,2013,25.6,Non-Hispanic White
Virginia,2013,39.4,Non-Hispanic Black
Virginia,2013,22.4,Hispanic
Virginia,2013,10.2,Asian
Virginia,2013,DNE,Hawaiian/Pacific Islander
Virginia,2013,24.2,American Indian/Alaska Native
Virginia,2013,30.5,2 or more races
Virginia,2013,30.8,Other
Virginia,2013,27.2,"$35,000 - $49,999"
Washington,2012,28.9,"$35,000 - $49,999"
Washington,2012,29.7,"$50,000 - $74,999"
Washington,2012,14.3,18 - 24
Washington,2012,25.3,25 - 34
Washington,2012,30.2,35 - 44
Washington,2012,31,45 - 54
Washington,2012,31.6,55 - 64
Washington,2012,25.6,65-100
Washington,2012,34.2,"Less than $15,000"
Washington,2012,30.1,"$15,000 - $24,999"
Washington,2012,23.2,"$75,000 or greater"
Washington,2013,24.5,"$75,000 or greater"
Washington,2013,26.6,Male
Washington,2012,22.5,Data not reported
Washington,2012,27.5,Non-Hispanic White
Washington,2012,33.5,Non-Hispanic Black
Washington,2012,31.4,Hispanic
Washington,2012,9.1,Asian
Washington,2012,23.8,Hawaiian/Pacific Islander
Washington,2012,34.8,American Indian/Alaska Native
Washington,2012,32.5,2 or more races
Washington,2012,31.6,Other
Washington,2012,25,"$25,000 - $34,999"
Washington,2014,25.6,"$75,000 or greater"
Washington,2013,26.2,"$35,000 - $49,999"
Washington,2014,23.4,25 - 34
Washington,2014,27.8,35 - 44
Washington,2014,31,45 - 54
Washington,2014,33.6,55 - 64
Washington,2014,26.4,65-100
Washington,2014,31.9,"Less than $15,000"
Washington,2014,30.1,"$15,000 - $24,999"
Washington,2014,25.4,"$25,000 - $34,999"
Washington,2014,26,Female
Washington,2014,27.9,"$50,000 - $74,999"
Washington,2014,28.5,Male
Washington,2014,22.9,Data not reported
Washington,2014,28,Non-Hispanic White
Washington,2014,33.5,Non-Hispanic Black
Washington,2014,34.6,Hispanic
Washington,2014,7,Asian
Washington,2014,DNE,Hawaiian/Pacific Islander
Washington,2014,28.4,American Indian/Alaska Native
Washington,2014,37.2,2 or more races
Washington,2014,23.7,Other
Washington,2014,30.2,"$35,000 - $49,999"
Washington,2011,28.4,2 or more races
Washington,2013,12.7,18 - 24
Washington,2013,24.6,25 - 34
Washington,2013,28.9,35 - 44
Washington,2013,33.3,45 - 54
Washington,2013,32.4,55 - 64
Washington,2013,27,65-100
Washington,2013,33.3,"Less than $15,000"
Washington,2013,32.5,"$15,000 - $24,999"
Washington,2013,25.8,"$25,000 - $34,999"
Washington,2014,19,18 - 24
Washington,2013,25.9,"$50,000 - $74,999"
Washington,2013,27.7,Female
Washington,2013,26.9,Data not reported
Washington,2013,27.9,Non-Hispanic White
Washington,2013,39.8,Non-Hispanic Black
Washington,2013,29.6,Hispanic
Washington,2013,7.6,Asian
Washington,2013,DNE,Hawaiian/Pacific Islander
Washington,2013,36.3,American Indian/Alaska Native
Washington,2013,32.9,2 or more races
Washington,2013,31.4,Other
Washington,2012,26.3,Female
Washington,2015,29.8,"$35,000 - $49,999"
Washington,2015,24.3,25 - 34
Washington,2015,27.2,65-100
Washington,2015,28,35 - 44
Washington,2015,30,45 - 54
Washington,2015,32,55 - 64
Washington,2015,25.9,Female
Washington,2015,26.9,Male
Washington,2015,22,Data not reported
Washington,2015,23,"$75,000 or greater"
Washington,2015,13.6,18 - 24
Washington,2015,29.6,"$15,000 - $24,999"
Washington,2015,33,"Less than $15,000"
Washington,2015,31.4,"$25,000 - $34,999"
Washington,2015,10.3,Asian
Washington,2015,25.3,Hawaiian/Pacific Islander
Washington,2015,27.1,2 or more races
Washington,2015,27.4,Non-Hispanic White
Washington,2015,29,American Indian/Alaska Native
Washington,2015,30.5,Hispanic
Washington,2015,32.8,Non-Hispanic Black
Washington,2012,27.3,Male
Washington,2015,27.4,"$50,000 - $74,999"
Washington,2011,39.4,Non-Hispanic Black
Washington,2011,30.8,Other
Washington,2015,22.7,Other
Washington,2011,27.9,Male
Washington,2011,42.1,American Indian/Alaska Native
Washington,2011,DNE,Hawaiian/Pacific Islander
Washington,2011,27.9,Hispanic
Washington,2011,27,Non-Hispanic White
Washington,2011,22.1,Data not reported
Washington,2011,22.4,"$75,000 or greater"
Washington,2011,29.1,"$50,000 - $74,999"
Washington,2011,31.4,55 - 64
Washington,2011,23.1,25 - 34
Washington,2011,8.1,Asian
Washington,2011,30,"$35,000 - $49,999"
Washington,2011,32.9,35 - 44
Washington,2011,12.4,18 - 24
Washington,2011,24.9,Female
Washington,2011,25.6,65-100
Washington,2011,28.7,"Less than $15,000"
Washington,2011,28.6,"$15,000 - $24,999"
Washington,2011,28.9,"$25,000 - $34,999"
Washington,2011,29.3,45 - 54
West Virginia,2012,33.1,Female
West Virginia,2011,32.4,Non-Hispanic White
West Virginia,2012,26.1,18 - 24
West Virginia,2012,31.6,25 - 34
West Virginia,2012,34.5,Male
West Virginia,2011,DNE,Other
West Virginia,2011,DNE,American Indian/Alaska Native
West Virginia,2015,44,Non-Hispanic Black
West Virginia,2011,DNE,Asian
West Virginia,2011,34.2,Non-Hispanic Black
West Virginia,2011,24.9,Data not reported
West Virginia,2012,39.6,35 - 44
West Virginia,2012,43.3,Non-Hispanic Black
West Virginia,2011,28.5,"$75,000 or greater"
West Virginia,2011,27.8,"$50,000 - $74,999"
West Virginia,2011,28.1,Hispanic
West Virginia,2012,35.4,"$50,000 - $74,999"
West Virginia,2015,30.2,Data not reported
West Virginia,2011,34.9,"$35,000 - $49,999"
West Virginia,2012,DNE,American Indian/Alaska Native
West Virginia,2012,DNE,Hawaiian/Pacific Islander
West Virginia,2012,DNE,Asian
West Virginia,2012,25.1,Hispanic
West Virginia,2012,27.2,Data not reported
West Virginia,2012,33.9,"$75,000 or greater"
West Virginia,2012,37.4,45 - 54
West Virginia,2012,31.3,"$35,000 - $49,999"
West Virginia,2012,36,"$25,000 - $34,999"
West Virginia,2012,37.3,"$15,000 - $24,999"
West Virginia,2012,34.5,"Less than $15,000"
West Virginia,2012,28.7,65-100
West Virginia,2012,38.2,55 - 64
West Virginia,2012,33.8,Non-Hispanic White
West Virginia,2015,41.8,55 - 64
West Virginia,2015,33.9,"$75,000 or greater"
West Virginia,2015,39.4,"$50,000 - $74,999"
West Virginia,2015,38.9,"$15,000 - $24,999"
West Virginia,2015,38.1,"Less than $15,000"
West Virginia,2015,33.2,"$35,000 - $49,999"
West Virginia,2012,32.9,2 or more races
West Virginia,2015,DNE,American Indian/Alaska Native
West Virginia,2015,44.7,45 - 54
West Virginia,2015,DNE,Asian
West Virginia,2015,40,35 - 44
West Virginia,2015,33.2,25 - 34
West Virginia,2015,30.3,65-100
West Virginia,2015,20.7,18 - 24
West Virginia,2015,37.4,Male
West Virginia,2011,42.9,2 or more races
West Virginia,2015,33.8,Female
West Virginia,2011,34.2,Female
West Virginia,2011,37.1,"$15,000 - $24,999"
West Virginia,2011,37.1,"Less than $15,000"
West Virginia,2011,27.7,65-100
West Virginia,2011,37.9,55 - 64
West Virginia,2011,39.7,45 - 54
West Virginia,2011,35,35 - 44
West Virginia,2015,41,"$25,000 - $34,999"
West Virginia,2011,19.7,18 - 24
West Virginia,2011,35.3,"$25,000 - $34,999"
West Virginia,2011,30.7,Male
West Virginia,2015,35.4,Non-Hispanic White
West Virginia,2015,35.2,2 or more races
West Virginia,2015,DNE,Other
West Virginia,2015,DNE,Hispanic
West Virginia,2015,DNE,Hawaiian/Pacific Islander
West Virginia,2011,30.2,25 - 34
West Virginia,2014,31.1,Data not reported
West Virginia,2014,35.3,Male
West Virginia,2014,36,Female
West Virginia,2014,20.6,18 - 24
West Virginia,2014,35.3,25 - 34
West Virginia,2014,43.7,35 - 44
West Virginia,2014,40,45 - 54
West Virginia,2014,40.3,55 - 64
West Virginia,2014,30.8,65-100
West Virginia,2014,37.7,"Less than $15,000"
West Virginia,2014,39.6,"$15,000 - $24,999"
West Virginia,2013,DNE,Other
West Virginia,2014,32.2,"$75,000 or greater"
West Virginia,2014,37.8,"$25,000 - $34,999"
West Virginia,2014,35.1,Non-Hispanic White
West Virginia,2014,46,Non-Hispanic Black
West Virginia,2014,DNE,Hispanic
West Virginia,2014,DNE,Asian
West Virginia,2014,DNE,Hawaiian/Pacific Islander
West Virginia,2014,DNE,American Indian/Alaska Native
West Virginia,2014,36.5,2 or more races
West Virginia,2014,DNE,Other
West Virginia,2011,DNE,Hawaiian/Pacific Islander
West Virginia,2012,DNE,Other
West Virginia,2014,36.2,"$35,000 - $49,999"
West Virginia,2013,35.3,"$15,000 - $24,999"
West Virginia,2014,37.4,"$50,000 - $74,999"
West Virginia,2013,24.5,18 - 24
West Virginia,2013,35.7,25 - 34
West Virginia,2013,42,35 - 44
West Virginia,2013,40.5,45 - 54
West Virginia,2013,37.9,55 - 64
West Virginia,2013,34.7,"Less than $15,000"
West Virginia,2013,37.2,"$25,000 - $34,999"
West Virginia,2013,31.5,"$35,000 - $49,999"
West Virginia,2013,36.4,"$50,000 - $74,999"
West Virginia,2013,34.9,Female
West Virginia,2013,DNE,Asian
West Virginia,2013,35.4,Male
West Virginia,2013,29.1,65-100
West Virginia,2013,35.6,"$75,000 or greater"
West Virginia,2013,DNE,American Indian/Alaska Native
West Virginia,2013,DNE,Hawaiian/Pacific Islander
West Virginia,2013,34.7,2 or more races
West Virginia,2013,39.1,Hispanic
West Virginia,2013,34.9,Non-Hispanic Black
West Virginia,2013,35.1,Non-Hispanic White
West Virginia,2013,35.3,Data not reported
Wisconsin,2014,36.4,35 - 44
Wisconsin,2014,37.8,"Less than $15,000"
Wisconsin,2014,36,55 - 64
Wisconsin,2014,31.7,25 - 34
Wisconsin,2014,30.3,65-100
Wisconsin,2014,32.5,45 - 54
Wisconsin,2014,32.7,"$15,000 - $24,999"
Wisconsin,2014,33.1,"$25,000 - $34,999"
Wisconsin,2014,28.7,"$75,000 or greater"
Wisconsin,2014,16.7,18 - 24
Wisconsin,2013,28.9,Data not reported
Wisconsin,2014,31.6,"$50,000 - $74,999"
Wisconsin,2014,31.4,"$35,000 - $49,999"
Wisconsin,2013,DNE,Asian
Wisconsin,2013,28.1,"$75,000 or greater"
Wisconsin,2013,29.4,"$35,000 - $49,999"
Wisconsin,2015,DNE,Other
Wisconsin,2014,26.3,Data not reported
Wisconsin,2013,28.8,"$50,000 - $74,999"
Wisconsin,2013,36.1,Non-Hispanic Black
Wisconsin,2013,31.5,Hispanic
Wisconsin,2014,30.5,Female
Wisconsin,2013,DNE,Hawaiian/Pacific Islander
Wisconsin,2012,29.8,Female
Wisconsin,2013,37.8,American Indian/Alaska Native
Wisconsin,2013,35.7,2 or more races
Wisconsin,2013,DNE,Other
Wisconsin,2014,31.8,Male
Wisconsin,2013,29.5,Non-Hispanic White
Wisconsin,2015,22.4,Data not reported
Wisconsin,2015,45.7,American Indian/Alaska Native
Wisconsin,2015,44.5,Non-Hispanic Black
Wisconsin,2015,33,2 or more races
Wisconsin,2015,30.2,Non-Hispanic White
Wisconsin,2015,30.2,Hispanic
Wisconsin,2014,38.8,Hispanic
Wisconsin,2015,DNE,Hawaiian/Pacific Islander
Wisconsin,2013,35.7,"$25,000 - $34,999"
Wisconsin,2015,38.4,"$15,000 - $24,999"
Wisconsin,2015,36.4,"Less than $15,000"
Wisconsin,2015,33.6,"$35,000 - $49,999"
Wisconsin,2015,30.1,"$25,000 - $34,999"
Wisconsin,2015,DNE,Asian
Wisconsin,2015,28.2,"$50,000 - $74,999"
Wisconsin,2014,29.9,Non-Hispanic White
Wisconsin,2015,31.2,Male
Wisconsin,2015,30.1,Female
Wisconsin,2015,36.5,45 - 54
Wisconsin,2015,34.3,35 - 44
Wisconsin,2015,33.7,55 - 64
Wisconsin,2015,31.9,65-100
Wisconsin,2015,29.3,25 - 34
Wisconsin,2015,14.1,18 - 24
Wisconsin,2014,34.4,Other
Wisconsin,2014,54,2 or more races
Wisconsin,2014,56.9,American Indian/Alaska Native
Wisconsin,2014,8.9,Asian
Wisconsin,2014,44.5,Non-Hispanic Black
Wisconsin,2015,28.5,"$75,000 or greater"
Wisconsin,2011,27,"$15,000 - $24,999"
Wisconsin,2012,29.6,Male
Wisconsin,2012,DNE,Other
Wisconsin,2012,DNE,2 or more races
Wisconsin,2011,26.1,Other
Wisconsin,2011,DNE,2 or more races
Wisconsin,2011,DNE,Hawaiian/Pacific Islander
Wisconsin,2011,34.7,Hispanic
Wisconsin,2011,DNE,Asian
Wisconsin,2011,24.5,Data not reported
Wisconsin,2011,24.1,"$75,000 or greater"
Wisconsin,2011,25.8,"$50,000 - $74,999"
Wisconsin,2012,16.9,18 - 24
Wisconsin,2011,33.8,"$25,000 - $34,999"
Wisconsin,2011,30.9,American Indian/Alaska Native
Wisconsin,2011,37.1,"Less than $15,000"
Wisconsin,2011,26.9,65-100
Wisconsin,2011,35.6,45 - 54
Wisconsin,2011,28.2,35 - 44
Wisconsin,2011,23.7,25 - 34
Wisconsin,2011,15.5,18 - 24
Wisconsin,2011,26.1,Female
Wisconsin,2011,29.3,Male
Wisconsin,2011,26.8,Non-Hispanic White
Wisconsin,2014,DNE,Hawaiian/Pacific Islander
Wisconsin,2013,31,"$15,000 - $24,999"
Wisconsin,2011,32.9,55 - 64
Wisconsin,2011,28,"$35,000 - $49,999"
Wisconsin,2012,36.9,American Indian/Alaska Native
Wisconsin,2013,29,"Less than $15,000"
Wisconsin,2013,32.5,65-100
Wisconsin,2013,34.9,55 - 64
Wisconsin,2013,33.6,45 - 54
Wisconsin,2013,33.5,35 - 44
Wisconsin,2013,25.1,25 - 34
Wisconsin,2013,14.4,18 - 24
Wisconsin,2011,43.9,Non-Hispanic Black
Wisconsin,2013,30.7,Male
Wisconsin,2012,26.2,25 - 34
Wisconsin,2012,DNE,Hawaiian/Pacific Islander
Wisconsin,2012,DNE,Asian
Wisconsin,2012,31.4,Hispanic
Wisconsin,2012,36,Non-Hispanic Black
Wisconsin,2012,33,"Less than $15,000"
Wisconsin,2012,30.9,35 - 44
Wisconsin,2013,28.7,Female
Wisconsin,2012,29.5,Non-Hispanic White
Wisconsin,2012,36.6,55 - 64
Wisconsin,2012,29.5,65-100
Wisconsin,2012,34.4,45 - 54
Wisconsin,2012,32.1,"$15,000 - $24,999"
Wisconsin,2012,32.9,"$25,000 - $34,999"
Wisconsin,2012,26.9,"$35,000 - $49,999"
Wisconsin,2012,32.4,"$50,000 - $74,999"
Wisconsin,2012,25.1,"$75,000 or greater"
Wisconsin,2012,30.1,Data not reported
Wyoming,2015,30.1,Male
Wyoming,2015,27.4,25 - 34
Wyoming,2015,25.2,"$75,000 or greater"
Wyoming,2015,33.7,55 - 64
Wyoming,2015,32.6,35 - 44
Wyoming,2015,31.1,45 - 54
Wyoming,2015,27.8,Female
Wyoming,2015,27.3,65-100
Wyoming,2015,20.4,18 - 24
Wyoming,2014,29.2,Female
Wyoming,2013,27.4,Female
Wyoming,2014,DNE,Asian
Wyoming,2015,27.7,Data not reported
Wyoming,2012,32.1,55 - 64
Wyoming,2013,28.2,Male
Wyoming,2014,38.9,"Less than $15,000"
Wyoming,2014,DNE,Non-Hispanic Black
Wyoming,2014,28.8,Non-Hispanic White
Wyoming,2014,25.4,Data not reported
Wyoming,2014,28.3,"$75,000 or greater"
Wyoming,2014,29.4,"$50,000 - $74,999"
Wyoming,2014,32.2,"$35,000 - $49,999"
Wyoming,2014,44,American Indian/Alaska Native
Wyoming,2014,31.5,"$15,000 - $24,999"
Wyoming,2014,DNE,Hawaiian/Pacific Islander
